id,tokenNumber,word,vowel,F1,F2,gender,age,english_variety
40,42,comma,LOT,378.172,1195.02,Male,20-29,AusE
40,1,sarah,DRESS,364.21,1490.24,Male,20-29,AusE
40,10,after,BATH,359.315,1293.842,Male,20-29,AusE
40,57,lower,SCHWA,353.42,1228.946,Male,20-29,AusE
40,24,headed,SCHWA,343.078,1408.226,Male,20-29,AusE
40,27,woman,FOOT,340.94,1151.912,Male,20-29,AusE
40,28,woman,SCHWA,352.799,1334.615,Male,20-29,AusE
40,30,woman,FOOT,346.835,1135.104,Male,20-29,AusE
40,31,woman,SCHWA,354.075,1368.697,Male,20-29,AusE
40,32,had,TRAP,386.376,1413.673,Male,20-29,AusE
40,69,treatment,SCHWA,358.039,1366.985,Male,20-29,AusE
40,70,expensive,DRESS,367.761,1456.47,Male,20-29,AusE
40,71,harrison,TRAP,392.237,1393.753,Male,20-29,AusE
40,72,harrison,SCHWA,357.005,1278.124,Male,20-29,AusE
40,73,thought,THOUGHT,361.418,1176.345,Male,20-29,AusE
40,55,touch,STRUT,382.825,1292.752,Male,20-29,AusE
40,67,warned,FORCE,376.379,1106.47,Male,20-29,AusE
40,58,back,TRAP,397.511,1341.618,Male,20-29,AusE
40,15,put,FOOT,336.666,1321.076,Male,20-29,AusE
40,16,yellow,DRESS,367.381,1427.212,Male,20-29,AusE
40,18,dress,DRESS,366.623,1425.033,Male,20-29,AusE
40,20,jacket,TRAP,388.755,1386.594,Male,20-29,AusE
40,21,picked,KIT,342.147,1607.737,Male,20-29,AusE
40,61,relaxing,TRAP,390.341,1382.237,Male,20-29,AusE
40,62,bath,BATH,391.237,1242.174,Male,20-29,AusE
40,59,palm,PALM,388.962,1262.25,Male,20-29,AusE
40,64,cloth,CLOTH,379.102,1197.666,Male,20-29,AusE
40,65,sarah,DRESS,361.486,1438.728,Male,20-29,AusE
40,51,sarah,DRESS,362.383,1450.4,Male,20-29,AusE
40,52,sarah,SCHWA,352.799,1367.141,Male,20-29,AusE
40,53,started,START,392.616,1277.345,Male,20-29,AusE
40,54,started,SCHWA,332.288,1358.426,Male,20-29,AusE
40,66,sarah,SCHWA,354.73,1243.731,Male,20-29,AusE
40,49,force,FORCE,354.282,1125.145,Male,20-29,AusE
40,50,trap,TRAP,390.41,1349.867,Male,20-29,AusE
40,48,lot,LOT,368.381,1175.567,Male,20-29,AusE
41,65,cloth,CLOTH,366.761,1176.034,Male,20-29,AusE
41,66,sarah,DRESS,355.454,1552.179,Male,20-29,AusE
41,58,lower,SCHWA,352.144,1374.3,Male,20-29,AusE
41,59,back,TRAP,365.796,1302.557,Male,20-29,AusE
41,62,relaxing,TRAP,386.997,1409.16,Male,20-29,AusE
41,63,bath,BATH,405.957,1548.133,Male,20-29,AusE
41,3,vet,DRESS,366.313,1387.217,Male,20-29,AusE
41,4,nurse,NURSE,343.767,1422.076,Male,20-29,AusE
41,5,north,FORCE,359.039,1121.254,Male,20-29,AusE
41,67,sarah,SCHWA,360.659,1256.803,Male,20-29,AusE
41,68,warned,FORCE,373.414,1071.61,Male,20-29,AusE
41,70,treatment,SCHWA,347.766,1140.084,Male,20-29,AusE
41,71,expensive,DRESS,355.247,1415.54,Male,20-29,AusE
41,72,harrison,TRAP,395.96,1327.768,Male,20-29,AusE
41,1,sarah,DRESS,356.626,1425.811,Male,20-29,AusE
41,2,sarah,SCHWA,350.938,1261.783,Male,20-29,AusE
41,16,yellow,DRESS,366.037,1402.779,Male,20-29,AusE
41,52,sarah,DRESS,351.972,1400.133,Male,20-29,AusE
41,53,sarah,SCHWA,354.695,1296.799,Male,20-29,AusE
41,54,started,START,367.899,1355.78,Male,20-29,AusE
41,55,started,SCHWA,351.8,1301.779,Male,20-29,AusE
41,56,touch,STRUT,373.138,1314.229,Male,20-29,AusE
41,39,form,FORCE,371.966,1639.795,Male,20-29,AusE
41,40,foot,FOOT,355.764,1177.746,Male,20-29,AusE
41,37,suffered,SCHWA,348.835,1301.934,Male,20-29,AusE
41,51,trap,TRAP,416.54,1401.534,Male,20-29,AusE
41,28,woman,FOOT,335.563,1060.405,Male,20-29,AusE
41,29,woman,SCHWA,351.489,1274.077,Male,20-29,AusE
41,31,woman,FOOT,362.245,1057.448,Male,20-29,AusE
41,32,woman,SCHWA,354.351,1324.033,Male,20-29,AusE
41,33,had,TRAP,370.863,1360.916,Male,20-29,AusE
41,36,suffered,STRUT,365.21,1281.703,Male,20-29,AusE
41,73,harrison,SCHWA,335.459,1305.047,Male,20-29,AusE
41,74,thought,THOUGHT,352.006,1147.71,Male,20-29,AusE
41,43,comma,LOT,398.063,1144.442,Male,20-29,AusE
41,44,comma,SCHWA,363.969,1267.852,Male,20-29,AusE
41,46,strong,LOT,399.545,1521.676,Male,20-29,AusE
41,47,would,FOOT,344.664,1253.691,Male,20-29,AusE
41,49,lot,LOT,367.588,1107.87,Male,20-29,AusE
41,15,put,FOOT,395.098,1651.156,Male,20-29,AusE
41,20,jacket,TRAP,388.41,1416.163,Male,20-29,AusE
41,18,dress,DRESS,350.593,1351.578,Male,20-29,AusE
41,24,headed,DRESS,350.8,1445.42,Male,20-29,AusE
41,21,jacket,SCHWA,342.147,1430.791,Male,20-29,AusE
41,22,picked,KIT,340.527,1514.362,Male,20-29,AusE
41,23,kit,KIT,345.629,1478.101,Male,20-29,AusE
41,25,headed,SCHWA,328.875,1403.713,Male,20-29,AusE
41,10,after,BATH,436.328,1594.509,Male,20-29,AusE
41,11,after,SCHWA,346.422,1444.331,Male,20-29,AusE
41,13,washing,LOT,363.969,1178.835,Male,20-29,AusE
42,74,harrison,SCHWA,361.486,1271.743,Male,20-29,AusE
42,71,treatment,SCHWA,328.427,1347.377,Male,20-29,AusE
42,72,expensive,DRESS,373.449,1334.615,Male,20-29,AusE
42,46,would,FOOT,343.181,1382.548,Male,20-29,AusE
42,24,headed,DRESS,370.381,1468.453,Male,20-29,AusE
42,73,harrison,TRAP,393.409,1344.575,Male,20-29,AusE
42,21,jacket,SCHWA,353.144,1503.001,Male,20-29,AusE
42,22,picked,KIT,343.491,1524.478,Male,20-29,AusE
42,23,kit,KIT,340.079,1508.604,Male,20-29,AusE
42,38,form,FORCE,366.416,1646.799,Male,20-29,AusE
42,39,foot,FOOT,345.319,1178.835,Male,20-29,AusE
42,42,comma,LOT,386.755,1165.14,Male,20-29,AusE
42,43,comma,SCHWA,378.93,1189.573,Male,20-29,AusE
42,45,strong,LOT,370.76,1162.65,Male,20-29,AusE
42,1,sarah,DRESS,365.865,1494.753,Male,20-29,AusE
42,2,sarah,SCHWA,357.97,1158.915,Male,20-29,AusE
42,15,put,FOOT,355.212,1196.576,Male,20-29,AusE
42,16,yellow,DRESS,384.687,1321.387,Male,20-29,AusE
42,18,dress,DRESS,372.242,1332.592,Male,20-29,AusE
42,20,jacket,TRAP,393.098,1338.662,Male,20-29,AusE
42,55,started,SCHWA,346.146,1347.688,Male,20-29,AusE
42,57,touch,STRUT,381.343,1262.717,Male,20-29,AusE
42,59,lower,SCHWA,346.663,1188.795,Male,20-29,AusE
42,60,back,TRAP,411.817,1386.75,Male,20-29,AusE
42,61,palm,PALM,385.997,1204.357,Male,20-29,AusE
42,27,woman,FOOT,356.453,1089.506,Male,20-29,AusE
42,28,woman,SCHWA,350.352,1440.129,Male,20-29,AusE
42,30,woman,FOOT,336.562,1143.664,Male,20-29,AusE
42,31,woman,SCHWA,353.627,1381.925,Male,20-29,AusE
42,32,had,TRAP,379.619,1358.426,Male,20-29,AusE
42,35,suffered,STRUT,395.201,1199.844,Male,20-29,AusE
42,36,suffered,SCHWA,350.593,1368.386,Male,20-29,AusE
42,3,vet,DRESS,375.379,1355.625,Male,20-29,AusE
42,4,nurse,NURSE,377.861,1359.048,Male,20-29,AusE
42,5,north,FORCE,366.347,1699.244,Male,20-29,AusE
42,10,after,BATH,411.714,1203.579,Male,20-29,AusE
42,11,after,SCHWA,352.179,1427.835,Male,20-29,AusE
42,13,washing,LOT,368.036,1202.646,Male,20-29,AusE
42,48,lot,LOT,367.485,1150.978,Male,20-29,AusE
42,49,force,FORCE,355.074,1700.489,Male,20-29,AusE
42,51,trap,TRAP,401.924,1322.944,Male,20-29,AusE
42,52,sarah,DRESS,372.07,1402.935,Male,20-29,AusE
42,53,sarah,SCHWA,372.794,1341.152,Male,20-29,AusE
42,54,started,START,410.128,1200.311,Male,20-29,AusE
42,67,sarah,DRESS,356.109,1385.66,Male,20-29,AusE
42,68,sarah,SCHWA,363.624,1171.832,Male,20-29,AusE
42,69,warned,FORCE,371.966,1615.207,Male,20-29,AusE
42,63,relaxing,TRAP,399.373,1386.75,Male,20-29,AusE
42,64,bath,BATH,390.858,1163.117,Male,20-29,AusE
42,66,cloth,CLOTH,371.518,1096.043,Male,20-29,AusE
43,15,put,FOOT,354.144,1312.361,Female,40-49,AmE
43,5,north,FORCE,365.072,1208.871,Female,40-49,AmE
43,13,washing,LOT,406.543,1193.153,Female,40-49,AmE
43,26,woman,FOOT,361.555,1107.403,Female,40-49,AmE
43,16,yellow,DRESS,373.345,1414.451,Female,40-49,AmE
43,18,dress,DRESS,390.789,1397.177,Female,40-49,AmE
43,20,jacket,TRAP,431.502,1406.825,Female,40-49,AmE
43,21,picked,KIT,338.803,1537.239,Female,40-49,AmE
43,22,kit,KIT,372.794,1564.317,Female,40-49,AmE
43,1,sarah,DRESS,359.901,1462.695,Female,40-49,AmE
43,2,sarah,SCHWA,370.139,1246.221,Female,40-49,AmE
43,3,vet,DRESS,392.961,1452.735,Female,40-49,AmE
43,4,nurse,NURSE,364.761,1444.02,Female,40-49,AmE
43,38,foot,FOOT,352.765,1253.379,Female,40-49,AmE
43,42,comma,SCHWA,390.41,1285.749,Female,40-49,AmE
43,44,strong,LOT,408.405,1175.1,Female,40-49,AmE
43,45,would,FOOT,341.354,1304.735,Female,40-49,AmE
43,47,lot,LOT,398.304,1139.929,Female,40-49,AmE
43,48,force,FORCE,369.071,1205.447,Female,40-49,AmE
43,49,trap,TRAP,448.669,1338.662,Female,40-49,AmE
43,50,sarah,DRESS,366.554,1414.606,Female,40-49,AmE
43,51,sarah,SCHWA,378.206,1401.69,Female,40-49,AmE
43,10,after,BATH,422.332,1353.757,Female,40-49,AmE
43,11,after,SCHWA,345.043,1477.168,Female,40-49,AmE
43,23,headed,DRESS,383.86,1495.22,Female,40-49,AmE
43,60,bath,BATH,463.941,1400.289,Female,40-49,AmE
43,27,woman,SCHWA,335.494,1326.523,Female,40-49,AmE
43,29,woman,FOOT,355.936,1139.462,Female,40-49,AmE
43,30,woman,SCHWA,369.105,1392.663,Female,40-49,AmE
43,31,had,TRAP,439.913,1406.825,Female,40-49,AmE
43,34,suffered,STRUT,391.995,1342.241,Female,40-49,AmE
43,35,suffered,SCHWA,348.18,1336.794,Female,40-49,AmE
43,37,form,FORCE,354.454,1089.818,Female,40-49,AmE
43,71,harrison,SCHWA,328.013,1383.015,Female,40-49,AmE
43,72,thought,THOUGHT,403.061,1228.012,Female,40-49,AmE
43,65,warned,FORCE,384.204,1200.934,Female,40-49,AmE
43,67,treatment,SCHWA,319.912,1461.605,Female,40-49,AmE
43,68,expensive,DRESS,364.279,1446.976,Female,40-49,AmE
43,69,mrs,KIT,356.557,1459.582,Female,40-49,AmE
43,70,harrison,TRAP,387.238,1462.539,Female,40-49,AmE
43,62,cloth,CLOTH,431.743,1163.117,Female,40-49,AmE
43,52,started,START,383.791,1347.532,Female,40-49,AmE
43,53,touch,STRUT,394.753,1410.56,Female,40-49,AmE
43,55,lower,SCHWA,354.695,1184.904,Female,40-49,AmE
43,56,back,TRAP,454.357,1361.072,Female,40-49,AmE
43,57,palm,PALM,394.822,1120.943,Female,40-49,AmE
43,59,relaxing,TRAP,454.633,1342.241,Female,40-49,AmE
43,63,sarah,DRESS,363.141,1393.908,Female,40-49,AmE
43,64,sarah,SCHWA,367.795,1192.841,Female,40-49,AmE
44,42,comma,LOT,423.159,1253.224,Female,20-29,AmE
44,43,comma,SCHWA,392.099,1190.507,Female,20-29,AmE
44,46,would,FOOT,343.216,1287.461,Female,20-29,AmE
44,48,lot,LOT,412.886,1210.582,Female,20-29,AmE
44,49,force,FORCE,356.212,1229.569,Female,20-29,AmE
44,50,trap,TRAP,405.819,1291.663,Female,20-29,AmE
44,51,sarah,DRESS,367.761,1458.337,Female,20-29,AmE
44,52,sarah,SCHWA,369.863,1402.157,Female,20-29,AmE
44,30,woman,FOOT,343.802,1130.591,Female,20-29,AmE
44,31,woman,SCHWA,350.903,1338.35,Female,20-29,AmE
44,32,had,TRAP,396.994,1428.924,Female,20-29,AmE
44,45,strong,LOT,419.402,1196.732,Female,20-29,AmE
44,1,sarah,DRESS,367.106,1517.941,Female,20-29,AmE
44,2,sarah,SCHWA,393.616,1273.922,Female,20-29,AmE
44,3,vet,DRESS,397.787,1432.036,Female,20-29,AmE
44,4,nurse,NURSE,355.729,1401.067,Female,20-29,AmE
44,5,north,FORCE,363.141,1189.729,Female,20-29,AmE
44,35,suffered,STRUT,389.169,1277.034,Female,20-29,AmE
44,36,suffered,SCHWA,344.767,1266.296,Female,20-29,AmE
44,38,form,FORCE,385.239,1182.103,Female,20-29,AmE
44,39,foot,FOOT,364.348,1266.919,Female,20-29,AmE
44,18,dress,DRESS,394.202,1358.426,Female,20-29,AmE
44,20,jacket,TRAP,411.542,1325.278,Female,20-29,AmE
44,21,picked,KIT,339.079,1574.277,Female,20-29,AmE
44,22,kit,KIT,364.865,1519.186,Female,20-29,AmE
44,23,headed,DRESS,387.79,1493.819,Female,20-29,AmE
44,24,headed,SCHWA,361.418,1484.482,Female,20-29,AmE
44,27,woman,FOOT,353.42,1167.008,Female,20-29,AmE
44,28,woman,SCHWA,355.661,1408.382,Female,20-29,AmE
44,64,sarah,DRESS,368.485,1474.522,Female,20-29,AmE
44,65,sarah,SCHWA,384.446,1235.949,Female,20-29,AmE
44,66,warned,FORCE,374.621,1149.111,Female,20-29,AmE
44,68,treatment,SCHWA,357.074,1495.843,Female,20-29,AmE
44,69,expensive,DRESS,386.859,1385.972,Female,20-29,AmE
44,70,harrison,TRAP,366.795,1532.726,Female,20-29,AmE
44,71,harrison,SCHWA,356.488,1397.955,Female,20-29,AmE
44,72,thought,THOUGHT,405.405,1337.572,Female,20-29,AmE
44,54,touch,STRUT,392.237,1357.025,Female,20-29,AmE
44,10,after,BATH,431.054,1311.894,Female,20-29,AmE
44,11,after,SCHWA,349.317,1487.906,Female,20-29,AmE
44,13,washing,LOT,426.469,1217.119,Female,20-29,AmE
44,15,put,FOOT,324.255,1336.639,Female,20-29,AmE
44,16,yellow,DRESS,383.618,1408.693,Female,20-29,AmE
44,53,started,START,388.789,1350.178,Female,20-29,AmE
44,57,back,TRAP,414.817,1313.917,Female,20-29,AmE
44,58,palm,PALM,421.573,1163.117,Female,20-29,AmE
44,56,lower,SCHWA,365.244,1272.521,Female,20-29,AmE
44,60,relaxing,TRAP,420.918,1339.595,Female,20-29,AmE
44,61,bath,BATH,441.464,1295.865,Female,20-29,AmE
44,63,cloth,CLOTH,412.541,1166.696,Female,20-29,AmE
45,13,washing,LOT,374.242,1200,Female,30-39,AusE
45,22,picked,KIT,315.258,1662.984,Female,30-39,AusE
45,23,kit,KIT,324.186,1669.831,Female,30-39,AusE
45,24,headed,DRESS,387.272,1457.559,Female,30-39,AusE
45,15,put,FOOT,346.87,1284.66,Female,30-39,AusE
45,16,yellow,DRESS,388.72,1404.802,Female,30-39,AusE
45,18,dress,DRESS,372.759,1462.85,Female,30-39,AusE
45,20,jacket,TRAP,395.581,1401.067,Female,30-39,AusE
45,21,jacket,SCHWA,366.175,1467.519,Female,30-39,AusE
45,33,had,TRAP,402.854,1387.061,Female,30-39,AusE
45,25,headed,SCHWA,356.97,1471.876,Female,30-39,AusE
45,28,woman,FOOT,343.181,1094.486,Female,30-39,AusE
45,29,woman,SCHWA,356.247,1353.135,Female,30-39,AusE
45,31,woman,FOOT,347.87,1103.668,Female,30-39,AusE
45,32,woman,SCHWA,355.35,1383.637,Female,30-39,AusE
45,11,after,SCHWA,335.252,1469.542,Female,30-39,AusE
45,67,sarah,SCHWA,359.384,1228.324,Female,30-39,AusE
45,68,warned,FORCE,387.755,1088.106,Female,30-39,AusE
45,70,treatment,SCHWA,348.318,1349.4,Female,30-39,AusE
45,71,expensive,DRESS,367.933,1506.581,Female,30-39,AusE
45,72,mrs,KIT,340.079,1548.755,Female,30-39,AusE
45,73,harrison,TRAP,421.78,1369.942,Female,30-39,AusE
45,74,harrison,SCHWA,355.936,1385.038,Female,30-39,AusE
45,75,thought,THOUGHT,363.693,1204.046,Female,30-39,AusE
45,56,touch,STRUT,423.021,1324.967,Female,30-39,AusE
45,58,lower,SCHWA,368.657,1157.67,Female,30-39,AusE
45,59,back,TRAP,428.64,1308.626,Female,30-39,AusE
45,60,palm,PALM,439.431,1292.908,Female,30-39,AusE
45,62,relaxing,TRAP,422.228,1339.129,Female,30-39,AusE
45,63,bath,BATH,444.533,1261.005,Female,30-39,AusE
45,65,cloth,CLOTH,407.887,1208.248,Female,30-39,AusE
45,66,sarah,DRESS,359.004,1485.571,Female,30-39,AusE
45,1,sarah,DRESS,360.556,1536.772,Female,30-39,AusE
45,2,sarah,SCHWA,363.348,1296.02,Female,30-39,AusE
45,3,vet,DRESS,368.416,1507.048,Female,30-39,AusE
45,4,nurse,NURSE,376.482,1490.551,Female,30-39,AusE
45,5,north,FORCE,373.242,1098.533,Female,30-39,AusE
45,10,after,BATH,454.116,1291.196,Female,30-39,AusE
45,44,comma,SCHWA,441.361,1261.472,Female,30-39,AusE
45,46,strong,LOT,395.581,1200,Female,30-39,AusE
45,47,would,FOOT,335.011,1301.312,Female,30-39,AusE
45,49,lot,LOT,379.861,1216.341,Female,30-39,AusE
45,50,force,FORCE,340.975,1084.682,Female,30-39,AusE
45,51,trap,TRAP,419.47,1342.552,Female,30-39,AusE
45,52,sarah,DRESS,361.418,1533.659,Female,30-39,AusE
45,53,sarah,SCHWA,363.762,1447.755,Female,30-39,AusE
45,54,started,START,420.643,1355.936,Female,30-39,AusE
45,55,started,SCHWA,359.384,1413.984,Female,30-39,AusE
45,39,form,FORCE,369.932,1045.309,Female,30-39,AusE
45,36,suffered,STRUT,406.991,1301.467,Female,30-39,AusE
45,37,suffered,SCHWA,334.218,1380.992,Female,30-39,AusE
45,40,foot,FOOT,330.357,1129.346,Female,30-39,AusE
45,43,comma,LOT,388.203,1165.918,Female,30-39,AusE
46,5,north,FORCE,345.077,1159.693,Female,40-49,AusE
46,15,put,FOOT,326.358,1225.522,Female,40-49,AusE
46,4,nurse,NURSE,351.627,1379.28,Female,40-49,AusE
46,13,washing,LOT,352.834,1174.322,Female,40-49,AusE
46,16,yellow,DRESS,384.135,1402.157,Female,40-49,AusE
46,18,dress,DRESS,363.658,1437.016,Female,40-49,AusE
46,20,jacket,TRAP,383.549,1415.385,Female,40-49,AusE
46,21,jacket,SCHWA,368.14,1440.907,Female,40-49,AusE
46,22,picked,KIT,347.249,1645.242,Female,40-49,AusE
46,23,kit,KIT,353.316,1613.651,Female,40-49,AusE
46,1,sarah,DRESS,381.446,1440.44,Female,40-49,AusE
46,2,sarah,SCHWA,391.34,1304.58,Female,40-49,AusE
46,3,vet,DRESS,372.518,1494.598,Female,40-49,AusE
46,38,form,FORCE,348.8,1068.653,Female,40-49,AusE
46,39,foot,FOOT,333.218,1197.354,Female,40-49,AusE
46,42,comma,LOT,370.139,1181.792,Female,40-49,AusE
46,43,comma,SCHWA,387.514,1264.74,Female,40-49,AusE
46,45,strong,LOT,376.103,1199.844,Female,40-49,AusE
46,46,would,FOOT,341.561,1359.204,Female,40-49,AusE
46,48,lot,LOT,383.274,1153.624,Female,40-49,AusE
46,49,force,FORCE,355.247,1095.109,Female,40-49,AusE
46,50,trap,TRAP,399.062,1288.239,Female,40-49,AusE
46,51,sarah,DRESS,381.102,1431.258,Female,40-49,AusE
46,10,after,BATH,432.329,1316.096,Female,40-49,AusE
46,11,after,SCHWA,368.312,1507.67,Female,40-49,AusE
46,24,headed,DRESS,372.656,1559.182,Female,40-49,AusE
46,60,relaxing,TRAP,426.779,1353.602,Female,40-49,AusE
46,27,woman,FOOT,344.801,1068.808,Female,40-49,AusE
46,28,woman,SCHWA,345.319,1391.885,Female,40-49,AusE
46,30,woman,FOOT,342.802,1076.745,Female,40-49,AusE
46,31,woman,SCHWA,355.04,1364.34,Female,40-49,AusE
46,32,had,TRAP,363.383,1483.859,Female,40-49,AusE
46,35,suffered,STRUT,410.059,1316.563,Female,40-49,AusE
46,36,suffered,SCHWA,366.209,1387.528,Female,40-49,AusE
46,72,harrison,SCHWA,338.803,1363.406,Female,40-49,AusE
46,73,thought,THOUGHT,355.971,1177.901,Female,40-49,AusE
46,66,warned,FORCE,346.456,1124.833,Female,40-49,AusE
46,68,treatment,SCHWA,338.975,1404.958,Female,40-49,AusE
46,69,expensive,DRESS,339.63,1484.949,Female,40-49,AusE
46,70,mrs,KIT,344.905,1470.943,Female,40-49,AusE
46,71,harrison,TRAP,404.578,1352.045,Female,40-49,AusE
46,61,bath,BATH,411.714,1275.789,Female,40-49,AusE
46,52,sarah,SCHWA,376.655,1385.349,Female,40-49,AusE
46,53,started,START,407.129,1333.682,Female,40-49,AusE
46,54,touch,STRUT,414.782,1294.309,Female,40-49,AusE
46,56,lower,SCHWA,353.696,1203.112,Female,40-49,AusE
46,57,back,TRAP,412.955,1351.423,Female,40-49,AusE
46,58,palm,PALM,371.966,1253.379,Female,40-49,AusE
46,64,sarah,DRESS,375.448,1437.328,Female,40-49,AusE
46,65,sarah,SCHWA,365.934,1225.989,Female,40-49,AusE
46,63,cloth,CLOTH,352.696,1148.955,Female,40-49,AusE
47,20,jacket,TRAP,397.477,1446.976,Female,50-59,AusE
47,21,picked,KIT,335.7,1592.174,Female,50-59,AusE
47,13,washing,LOT,376.241,1219.142,Female,50-59,AusE
47,15,put,FOOT,339.389,1294.775,Female,50-59,AusE
47,16,yellow,DRESS,351.662,1458.648,Female,50-59,AusE
47,18,dress,DRESS,369.14,1465.807,Female,50-59,AusE
47,31,had,TRAP,399.407,1447.755,Female,50-59,AusE
47,22,kit,KIT,331.185,1612.561,Female,50-59,AusE
47,23,headed,DRESS,347.525,1544.398,Female,50-59,AusE
47,26,woman,FOOT,324.704,1040.952,Female,50-59,AusE
47,27,woman,SCHWA,330.564,1336.794,Female,50-59,AusE
47,29,woman,FOOT,321.566,1054.18,Female,50-59,AusE
47,30,woman,SCHWA,360.039,1442.619,Female,50-59,AusE
47,10,after,BATH,448.566,1294.153,Female,50-59,AusE
47,11,after,SCHWA,347.146,1480.124,Female,50-59,AusE
47,67,treatment,SCHWA,351.765,1385.816,Female,50-59,AusE
47,68,expensive,DRESS,382.033,1530.08,Female,50-59,AusE
47,69,mrs,KIT,324.428,1537.394,Female,50-59,AusE
47,70,harrison,TRAP,417.54,1411.961,Female,50-59,AusE
47,71,harrison,SCHWA,343.354,1360.916,Female,50-59,AusE
47,72,thought,THOUGHT,358.522,1247.777,Female,50-59,AusE
47,53,touch,STRUT,434.742,1320.765,Female,50-59,AusE
47,55,lower,SCHWA,354.902,1223.499,Female,50-59,AusE
47,56,back,TRAP,422.435,1444.175,Female,50-59,AusE
47,57,palm,PALM,421.711,1277.501,Female,50-59,AusE
47,59,relaxing,TRAP,419.402,1453.98,Female,50-59,AusE
47,60,bath,BATH,421.367,1300.222,Female,50-59,AusE
47,62,cloth,CLOTH,417.402,1160.316,Female,50-59,AusE
47,63,sarah,DRESS,346.732,1500.667,Female,50-59,AusE
47,64,sarah,SCHWA,352.144,1261.939,Female,50-59,AusE
47,65,warned,FORCE,401.958,1057.603,Female,50-59,AusE
47,1,sarah,DRESS,356.729,1515.607,Female,50-59,AusE
47,2,sarah,SCHWA,362.521,1255.869,Female,50-59,AusE
47,3,vet,DRESS,362.176,1521.209,Female,50-59,AusE
47,4,nurse,NURSE,371.38,1466.896,Female,50-59,AusE
47,5,north,FORCE,348.387,1101.334,Female,50-59,AusE
47,42,comma,SCHWA,432.95,1256.025,Female,50-59,AusE
47,44,strong,LOT,418.54,1192.219,Female,50-59,AusE
47,45,would,FOOT,327.978,1325.589,Female,50-59,AusE
47,47,lot,LOT,405.371,1156.114,Female,50-59,AusE
47,48,force,FORCE,360.418,1096.51,Female,50-59,AusE
47,49,trap,TRAP,395.305,1446.198,Female,50-59,AusE
47,50,sarah,DRESS,356.522,1515.763,Female,50-59,AusE
47,51,sarah,SCHWA,367.037,1450.711,Female,50-59,AusE
47,52,started,START,396.511,1363.562,Female,50-59,AusE
47,35,suffered,SCHWA,343.56,1387.528,Female,50-59,AusE
47,34,suffered,STRUT,405.13,1297.577,Female,50-59,AusE
47,37,form,FORCE,349.352,1059.004,Female,50-59,AusE
47,38,foot,FOOT,348.076,1178.679,Female,50-59,AusE
47,41,comma,LOT,402.854,1141.952,Female,50-59,AusE
48,69,treatment,SCHWA,349.076,1381.147,Female,30-39,AusE
48,11,after,SCHWA,358.28,1564.473,Female,30-39,AusE
48,13,washing,LOT,370.967,1214.006,Female,30-39,AusE
48,70,expensive,DRESS,370.863,1464.562,Female,30-39,AusE
48,71,harrison,TRAP,419.47,1338.35,Female,30-39,AusE
48,72,harrison,SCHWA,334.149,1341.152,Female,30-39,AusE
48,73,thought,THOUGHT,353.902,1153.935,Female,30-39,AusE
48,10,after,BATH,428.847,1304.113,Female,30-39,AusE
48,57,lower,SCHWA,361.9,1166.385,Female,30-39,AusE
48,58,back,TRAP,439.155,1363.717,Female,30-39,AusE
48,59,palm,PALM,388.134,1224.589,Female,30-39,AusE
48,61,relaxing,TRAP,440.154,1376.167,Female,30-39,AusE
48,62,bath,BATH,460.183,1284.66,Female,30-39,AusE
48,64,cloth,CLOTH,402.923,1197.354,Female,30-39,AusE
48,65,sarah,DRESS,373.069,1456.781,Female,30-39,AusE
48,66,sarah,SCHWA,360.625,1215.096,Female,30-39,AusE
48,67,warned,FORCE,350.696,1116.585,Female,30-39,AusE
48,1,sarah,DRESS,380.447,1501.445,Female,30-39,AusE
48,2,sarah,SCHWA,374.276,1222.566,Female,30-39,AusE
48,3,vet,DRESS,398.993,1490.396,Female,30-39,AusE
48,4,nurse,NURSE,358.212,1401.534,Female,30-39,AusE
48,5,north,FORCE,353.316,1175.723,Female,30-39,AusE
48,45,strong,LOT,386.307,1221.476,Female,30-39,AusE
48,46,would,FOOT,346.87,1327.612,Female,30-39,AusE
48,15,put,FOOT,345.732,1231.281,Female,30-39,AusE
48,16,yellow,DRESS,412.197,1396.71,Female,30-39,AusE
48,18,dress,DRESS,385.032,1390.018,Female,30-39,AusE
48,20,jacket,TRAP,404.785,1422.232,Female,30-39,AusE
48,21,jacket,SCHWA,346.353,1559.493,Female,30-39,AusE
48,22,picked,KIT,324.704,1641.507,Female,30-39,AusE
48,23,kit,KIT,350.834,1631.859,Female,30-39,AusE
48,24,headed,DRESS,365.003,1548.133,Female,30-39,AusE
48,27,woman,FOOT,324.6,1083.593,Female,30-39,AusE
48,28,woman,SCHWA,345.353,1373.055,Female,30-39,AusE
48,30,woman,FOOT,345.56,1150.356,Female,30-39,AusE
48,31,woman,SCHWA,356.798,1383.793,Female,30-39,AusE
48,32,had,TRAP,390.651,1419.431,Female,30-39,AusE
48,35,suffered,STRUT,414.127,1298.977,Female,30-39,AusE
48,36,suffered,SCHWA,355.281,1369.008,Female,30-39,AusE
48,38,form,FORCE,342.078,1127.946,Female,30-39,AusE
48,39,foot,FOOT,344.767,1253.846,Female,30-39,AusE
48,42,comma,LOT,369.863,1172.143,Female,30-39,AusE
48,43,comma,SCHWA,401.579,1282.481,Female,30-39,AusE
48,55,touch,STRUT,411.955,1330.569,Female,30-39,AusE
